code_muni;2023
2110039;24307
2110104;23957
2110203;37035
2110237;10567
2110278;13949
2110302;14304
2110401;18364
2110500;46395
2110609;26943
2110658;7992
2110708;34034
2110807;4402
2110856;9051
2110906;12064
2111003;18544
2111029;12251
2111052;9904
2111078;16889
2111102;25020
2111201;244579
2111250;6957
2111300;1037775
2111409;17818
2111508;38829
2111532;14338
2111573;5783
2111607;18672
2111631;5650
2111672;4544
2111706;19498
2111722;8784
2111748;10207
2111763;14700
2111789;10202
2111805;17074
2111904;10238
2111953;4985
2112001;8862
2112100;26484
2112209;174465
2112233;22484
2112274;5507
2112308;36251
2112407;37491
2112456;31638
2112506;53356
2112605;32812
2112704;43261
2112803;51442
2112852;10362
2112902;30805
2113009;30845
2114007;40801
2200053;6420
2200103;4940
2200202;17573
2200251;6819
2200277;4634
2200301;13479
2200400;47453
2200459;5322
2200509;17234
2200608;6827
2200707;9407
2200806;3152
2200905;5369
2200954;2690
2201002;4520
2201051;7452
2201101;10866
2201150;13272
2201176;3995
2201200;47938
2201309;3264
2201408;6640
2201507;26300
2201556;4091
2201572;3423
2201606;9929
2201705;5562
2201739;6220
2201770;6902
2201804;4078
2201903;28796
2201919;5636
2201929;5913
2201945;6545
2201960;8436
2201988;3904
2202000;19654
2202026;7434
2202059;10212
2202075;3108
2202083;7957
2202091;5503
2202109;4938
2202117;4616
2202133;6020
2202174;7419
2202208;45793
2202251;3414
2202307;19365
2202406;11100
2202455;3974
2202505;10318
2202539;5630
2202554;5033
2202604;19288
2202653;5496
2202703;28212
2202711;4911
2202729;6386
2202737;4117
2202752;6150
2202778;6994
2202802;4932
2202851;4250
2202901;27278
2203008;7356
2203107;10503
2203206;11270
2203230;4854
2203255;4413
2203271;5073
2203305;16352
2203354;7054
2203404;6320
2203420;4075
2203453;9159
2203503;13607
2203602;4377
2203701;40970
2203750;5284
2203800;4414
2203859;2333
2203909;62036
2204006;4505
2204105;4412
2204154;2929
2204204;8237
2204303;10259
2204352;5445
2204402;10892
2204501;10270
2204550;4276
2204600;3518
2204659;9274
2204709;14958
2204808;9420
2204907;7774
2205003;10790
2205102;10323
2205151;5613
2205201;17527
2205250;4180
2205276;4494
2205300;4497
2205359;2970
2205409;13886
2205458;5394
2205508;42559
2205516;5214
2205524;5388
2205532;4425
2205540;2939
2205557;8256
2205565;4995
2205573;6331
2205581;4810
2205599;4520
2205607;5213
2205706;30641
2205805;25375
2205854;8032
2205904;5209
2205953;8533
2206001;4724
2206050;5218
2206100;10641
2206209;32150
2206308;1318
2206357;6542
2206407;10255
2206506;7577
2206605;10660
2206654;4377
2206670;6425
2206696;9797
2206704;6665
2206720;10262
2206753;5228
2206803;8525
2206902;6097
2206951;2827
2207009;38161
2207108;2637
2207207;6382
2207306;4088
2207355;3000
2207405;4952
2207504;13264
2207553;3813
2207603;10103
2207702;162159
2207751;4135
2207777;5425
2207793;3880
2207801;21055
2207850;3628
2207900;37894
2207934;2458
2207959;4076
2208007;83090
2208106;11341
2208205;17613
2208304;28846
2208403;65538
2208502;12052
2208551;2364
2208601;3042
2208650;8738
2208700;8394
2208809;17133
2208858;4165
2208874;4055
2208908;6164
2209005;5801
2209104;5831
2209153;3435
2209203;6087
2209302;5336
2209351;4125
2209377;4650
2209401;5839
2209450;2138
2209500;3646
2209559;4358
2209609;2842
2209658;5572
2209708;5392
2209757;2947
2209807;4837
2209856;4242
2209872;5522
2209906;6114
2209955;4383
2209971;8186
